complaint_id,timestamp,text_length,gemini_analysis,risk_score
17186864,2025-12-03T20:56:26.542706,1343,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""service_scam"", ""subcategory"": ""fraudulent_inducement""}, ""red_flags"": {""communication"": [""stalled for weeks with various excuses"", ""stopped responding all together"", ""denied requests to speak to the actual owner""], ""financial"": [""asked to provide {[AMOUNT]} in advance for an {[AMOUNT]} contract"", ""made a series of XXXX transfers"", ""banks enabling continuing fraud by allowing services to be used""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""N/A"", ""explanation"": ""The consumer paid a significant advance payment for home repair services, which were not rendered. The scammer then became unresponsive, and the banks involved have denied claims, indicating a loss of the advanced funds.""}, ""confidence"": 98}",95
16108072,2025-12-03T20:56:26.677521,370,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Instructions re-routed to a fraudulent account due to a hacked internal email system.""], ""financial"": [""Instructions to make a wire transfer for a new car."", ""Beneficiary account name was correct, but the bank had changed.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Amount of wire transfer"", ""explanation"": ""The complaint describes a wire transfer that was re-routed to a fraudulent account due to a hacked email system, indicating a likely financial loss related to the purchase of a car.""}, ""confidence"": 98}",95
15792287,2025-12-03T20:56:27.818340,664,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Service Scams"", ""subcategory"": ""Pet Scams""}, ""red_flags"": {""communication"": [""Inconsistent pickup location (police station)""], ""financial"": [""Demanding payment for vaccinations/prep before receiving item"", ""Denial of fraud claim by financial institutions (Wells Fargo, Apple)"", ""Use of multiple financial institutions to process payments""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Medium"", ""potential_loss"": ""N/A"", ""explanation"": ""The complaint mentions amounts, indicating a financial loss occurred, though the specific amount is redacted. The risk is medium as it involves direct payment for a non-existent service/item.""}, ""confidence"": 98}",95
17187709,2025-12-03T20:56:28.638566,535,"{""scam_probability"": 20, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 95}",20
17224078,2025-12-03T20:56:29.150726,3012,"{""scam_probability"": 80, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""service scams"", ""subcategory"": ""banking/financial fraud""}, ""red_flags"": {""communication"": [""Contacted by what appeared to be the bank's fraud department regarding suspicious activity."", ""Communication mirrored legitimate messages.""], ""financial"": [""Scammed into depositing a cashier's check for {[AMOUNT]} to a fraudulent account."", ""Realized it was a scam merely XXXX hours after the fraudulent transaction was made."", ""Informed the bank that a {[AMOUNT]} cashiers check had been deposited into a fraudulent account."", ""Representative confirmed the receiving account was also with Wells Fargo and stated the transaction was still pending."", ""Advised that there was nothing they could do at that time but would 'flag' the check as fraudulent."", ""Advised to call Loss Prevention or visit a local bank to stop the payment."", ""Funds unfortunately processed."", ""Banker could see that {[AMOUNT]} of funds were still remaining in the suspect's account."", ""Unable to retrieve funds because the transfer was authorized."", ""Banker stated these types of scams are happening more and it's a 'legal loophole'."", ""Advised to take the loss."", ""Bank had to close compromised accounts."", ""Agent and supervisor confirmed the case was closed and no investigation was conducted because payment was authorized."", ""Dismissive response and lack of urgency from the bank."", ""Bank failed to provide a clear written explanation or meaningful resolution.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The consumer was defrauded into depositing a cashier's check into a fraudulent account, leading to a significant financial loss. The bank's response and alleged 'legal loophole' further exacerbate the financial risk and lack of recourse.""}, ""confidence"": 95}",80
17043107,2025-12-03T20:56:30.071331,1334,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""financial"", ""subcategory"": ""wire_fraud""}, ""red_flags"": {""communication"": [""Caller impersonated a trusted institution (USAA)"", ""Caller used a spoofed phone number""], ""financial"": [""Scammers instructed victim to initiate transfers to 'dispute' fraudulent transactions"", ""Victim lost funds due to following scammer's instructions""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim was tricked into making a transfer to an external account under the guise of disputing fraudulent charges, leading to the loss of funds.""}, ""confidence"": 98}",95
17055813,2025-12-03T20:56:32.121143,923,"{""scam_probability"": 90, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Fraud"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Multiple financial institutions claim no knowledge of funds."", ""Customer repeatedly contacted banks to trace funds.""], ""financial"": [""Funds deducted from bank accounts."", ""Money disappeared without being received by the intended recipient."", ""Conflicting information from financial institutions.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The complaint indicates direct loss of funds, with amounts deducted from accounts and money disappearing without delivery to the intended recipient.""}, ""confidence"": 95}",90
17249374,2025-12-03T20:56:32.157509,1558,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""business scams"", ""subcategory"": ""fake check scam""}, ""red_flags"": {""communication"": [""The scammer provided a fake persona and a supposed business project to gain trust.""], ""financial"": [""The scammer issued a cashier's check for an amount greater than the agreed-upon retainer."", ""The scammer requested the victim to wire money to a third party for 'electronics' and an 'additional item'."", ""The cashier's check was discovered to be fake, leading to an overdraft in the victim's bank account."", ""The scammer attempted to re-engage with a new, unexplained cashier's check."", ""The scammer assured the victim the issue would be resolved by the next business day, which did not happen.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""The victim has already wired money and is facing an overdraft. The potential loss is the wired amount plus any bank fees and the original retainer amount if not recovered."", ""explanation"": ""The victim has already wired funds and experienced a bank overdraft due to the fake check. The risk is significant as the scammer aims to extract more money.""}, ""confidence"": 100}",95
17035302,2025-12-03T20:56:33.041628,1876,"{""scam_probability"": 0, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 100}",0
17218217,2025-12-03T20:56:33.182671,1370,"{""scam_probability"": 0, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 100}",0
17027700,2025-12-03T20:57:26.522987,1227,"{""scam_probability"": 10, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 100}",10
17275369,2025-12-03T20:57:27.006093,986,"{""scam_probability"": 20, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""business_scams"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [""Refusing all communication"", ""Not answering emails"", ""Blocked from support groups/pages"", ""No human response or escalation"", ""No explanation provided""], ""financial"": [""Withholding business funds"", ""Account frozen, blocked from withdrawals"", ""Sudden freeze without reason"", ""Locked out of accessing funds"", ""Serious and immediate financial harm""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The complaint explicitly states that a significant amount of business funds are being withheld and the business account is frozen, preventing any withdrawals. This directly impacts the operational and financial health of the business.""}, ""confidence"": 95}",20
16975074,2025-12-03T20:57:27.823769,614,"{""scam_probability"": 10, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Unknown""}, ""red_flags"": {""communication"": [], ""financial"": [""Fraudulent charges"", ""Unauthorized withdrawals""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""XXXX + XXXX XXXX"", ""explanation"": ""The user experienced multiple fraudulent charges on two different bank accounts, leading to significant financial loss and requiring account closure.""}, ""confidence"": 95}",10
17041587,2025-12-03T20:57:28.430692,410,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""service scams"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [""not communicating with me very well""], ""financial"": [""sent a picture of a receipt saying {[AMOUNT]} paid instead of the {[AMOUNT]} I sent him which means he added on money for some odd reason"", ""bank denied my claim and still til this day havent received my money back""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The consumer paid for a part that was never received, and the service provider is not communicating effectively. The provider also presented a fraudulent receipt with an inflated amount, indicating further deceptive practices. The bank was unable to recover the funds, suggesting the funds may be lost.""}, ""confidence"": 98}",95
