complaint_id,timestamp,text_length,gemini_analysis,risk_score
17186864,2025-12-03T19:56:53.879623,1343,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Advance Fee Fraud""}, ""red_flags"": {""communication"": [""Stalled with various excuses and then stopped responding all together.""], ""financial"": [""Asked to provide [AMOUNT] in advance for an [AMOUNT] contract."", ""Made a series of wire transfers to [RECIPIENT'S BANK ACCOUNT/NAME].""], ""job_posting"": [], ""hiring_process"": [""Signed a contract [CONTRACT DETAILS].""], ""work_activity"": [""Hired for home repair requiring a make-safe building permit."", ""Stalled for about [TIME PERIOD] weeks with various excuses and then stopped responding all together.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""[AMOUNT OF MONEY LOST]"", ""explanation"": ""The victim paid a significant sum upfront for services that were never rendered, and the scammer disappeared. The banks have denied claims, indicating a high potential for unrecoverable financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking home repair services (implies a need for a service provider).""], ""risk_level"": ""Low""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to pursue legal action against the individual and the company."", ""File a formal complaint with federal agencies like the FTC and FBI."", ""Consider consulting with a consumer protection attorney.""], ""verification_steps"": [""Gather all documentation related to the contract, payments, and communication attempts."", ""Obtain copies of the bank transfer records."", ""Investigate further the conviction details of the individual in Pennsylvania."", ""Research the company and individual's online presence for other complaints.""], ""reporting"": [""Report to the Federal Trade Commission (FTC)."", ""Report to the FBI's Internet Crime Complaint Center (IC3)."", ""Report to the consumer protection agency in your state."", ""Report to the Consumer Financial Protection Bureau (CFPB).""]}, ""confidence"": 98}",95
16108072,2025-12-03T19:56:56.446831,370,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Instructions re-routed to a fraudulent account (implies a compromise or manipulation of communication).""], ""financial"": [""Instructed to make a wire transfer for a significant purchase (car)."", ""Beneficiary account name was correct, but the bank had changed (suggests the fraudster was impersonating a legitimate entity and manipulating payment details).""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Asked to wire money to an account not associated with the intended recipient.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Full cost of the car"", ""explanation"": ""The victim was directed to send funds for a car purchase to a fraudulent account, likely resulting in the loss of the entire amount transferred.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by online car purchase process)."", ""Financial hardship (implied by need for a car and financial transaction).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact the bank immediately to see if the wire transfer can be stopped or reversed (though this is often difficult for wire transfers)."", ""Cease all communication with the fraudulent party."", ""Report the incident to the car dealership and the car buying service.""], ""verification_steps"": [""Verify all payment instructions directly with the dealership through a known, legitimate phone number before making any transfers."", ""Be wary of any unexpected changes to payment details or instructions.""], ""reporting"": [""Report the fraud to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the fraud to the FBI's Internet Crime Complaint Center (IC3) at ic3.gov."", ""Report the incident to local law enforcement.""]}, ""confidence"": 98}",95
15792287,2025-12-03T19:56:57.567191,664,"{""scam_probability"": 0, ""red_flags"": [], ""financial_risk"": ""Unknown"", ""scam_type"": ""Unknown"", ""victim_profile"": ""Unknown"", ""recommendations"": [], ""confidence"": 0}",0
17224078,2025-12-03T19:57:00.535285,3012,"{""scam_probability"": 80, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check/Money Mule Scam""}, ""red_flags"": {""communication"": [""Communication regarding suspicious activity on the account was initially from an entity that *appeared* to be the bank's fraud department, but ultimately led to the victim depositing money into a fraudulent account."", ""The communication mirrored legitimate messages, suggesting a sophisticated phishing or impersonation attempt."", ""The bank representative's advice to 'flag' the check instead of stopping the transaction while pending could be interpreted as delaying tactics or a lack of proactive support, potentially enabling the scam.""], ""financial"": [""The core of the scam involved depositing a cashier's check into a fraudulent account."", ""The victim lost a significant amount of money due to the scam.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The victim was instructed to deposit a cashier's check into a fraudulent account."", ""The victim implicitly became a money mule, unknowingly facilitating the transfer of funds for scammers.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a substantial amount of money that was deposited into a fraudulent account. While some funds may remain, their retrieval is uncertain.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by seeking resolution from the bank after losing funds, suggesting a need for those funds)."", ""Seeking remote/work-from-home opportunities (while not explicitly stated, the nature of the scam often targets individuals looking for such roles where financial transactions might be part of the 'job').""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to press Wells Fargo for a formal investigation into the fraudulent account and the original transaction."", ""Document all communication with Wells Fargo, including dates, times, names of representatives, and summaries of conversations."", ""If any further contact is made by suspicious individuals claiming to be from the bank or related to the recovered funds, do not engage and report it immediately.""], ""verification_steps"": [""Request a written statement from Wells Fargo detailing their investigation process and findings regarding the fraudulent account."", ""Inquire about Wells Fargo's internal policies for handling cases where a customer is tricked into depositing funds into a fraudulent account."", ""Seek legal counsel to understand options for recovering the lost funds, especially if Wells Fargo does not cooperate.""], ""reporting"": [""File a complaint with the Consumer Financial Protection Bureau (CFPB)."", ""Report the fraud to the Federal Trade Commission (FTC) at IdentityTheft.gov."", ""Consider filing a police report in your local jurisdiction, as well as in the jurisdiction where the fraudulent account was identified (if known).""]}, ""confidence"": 90}",80
17187709,2025-12-03T19:57:03.914976,535,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule Scam""}, ""red_flags"": {""communication"": [""Unclear and repetitive communication with many misspellings and grammatical errors."", ""Sense of urgency/pressure to resolve an issue within 24 hours."", ""Inability to reach the supposed supervisor or lead, suggesting a lack of genuine customer support.""], ""financial"": [""Involves receiving and then presumably sending money, which is a common money mule activity."", ""Mention of a transaction and a trace ID code, suggesting funds have moved."", ""The core of the complaint seems to be a dispute over money that was allegedly sent but not received, implying a financial transaction gone wrong, potentially as part of a fraudulent scheme.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The complaint describes a situation where money was received and supposedly sent to another entity, which is a hallmark of money mule scams where victims are tricked into facilitating illicit financial transactions.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown, but likely significant given the involvement of financial transactions."", ""explanation"": ""The victim is involved in a financial transaction that has gone awry, with money allegedly received but not accounted for. This strongly suggests they are acting as a money mule, risking legal repercussions and significant financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the mental drain and desire for quick resolution)."", ""Seeking remote/work-from-home opportunities (often targets for these scams).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately cease any further financial transactions or communication related to this situation."", ""Do not send any more money or provide any additional personal information.""], ""verification_steps"": [""Contact the financial institution where the original transaction was made to report suspicious activity and attempt to recover any funds if possible."", ""If the victim believes they were hired for a job, try to verify the legitimacy of the company and the hiring process through independent means (e.g., searching for the company's official website, checking reviews, contacting the company through official channels, not those provided by the suspected scammer).""], ""reporting"": [""Report the incident to the relevant consumer protection agencies (e.g., FTC in the US, or equivalent in their country)."", ""Report the incident to the platform where the job was advertised, if applicable."", ""Consider reporting to local law enforcement if significant financial losses have occurred or if there's a risk of further harm.""]}, ""confidence"": 98}",95
17043107,2025-12-03T19:57:06.883852,1334,"{""scam_probability"": 100, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Impersonation Scam (Bank)""}, ""red_flags"": {""communication"": [""Communication from a number that appeared to be the bank's legitimate number (spoofed caller ID).""], ""financial"": [""Requested the victim to initiate transactions that mirrored the fraudulent ones."", ""Asked for the victim to perform transfers even without available funds."", ""Instructed to use an old external account with no funds."", ""The scammer likely intended to guide the victim to send money to an account they controlled or to facilitate a fake reversal.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to move money between accounts (even if to an old/empty one, the intent was to manipulate financial transactions).""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money that was stolen through fraudulent transactions and was then manipulated by the scammer to attempt to 'resolve' these issues, leading to further financial distress.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by seeking help for financial loss)."", ""Trusting the apparent legitimacy of the caller (USAA number)."", ""Lack of awareness or experience with sophisticated bank scams.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact USAA immediately to report the full extent of the fraud and the interaction with the scammer."", ""Secure all financial accounts, change passwords, and enable multi-factor authentication."", ""Monitor all bank statements and credit reports for any further suspicious activity.""], ""verification_steps"": [""Always independently verify any communication from a financial institution by calling the official number listed on their website or on the back of your card, not by calling back a number provided in a suspicious call/text.""], ""reporting"": [""Report the fraud to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""File a police report with local law enforcement.""]}, ""confidence"": 100}",100
17055813,2025-12-03T19:57:10.601953,923,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule/Payment Processing Scam""}, ""red_flags"": {""communication"": [""The complaint narrative itself suggests a lack of clear and direct communication from the supposed employer or facilitator, leading to confusion and finger-pointing between banks."", ""The descriptions of interactions with banks and 'XXXX' (presumably the scammer or their intermediary) indicate a breakdown in transparent communication and a pattern of deflecting responsibility.""], ""financial"": [""The core of the complaint involves money being sent from one account to another and then supposedly to a different bank account, which is a hallmark of money mule schemes where the victim is tricked into facilitating illicit financial transactions."", ""The unexplained disappearance of funds and the conflicting statements from financial institutions strongly indicate a fraudulent financial operation."", ""The victim states 'never get this money' and 'Money just gone,' implying funds were either intercepted or never truly reached the intended destination, consistent with financial scams.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The description 'Family Member used XXXX send money from XXXX XXXX account : XXXX XXXX XXXX account XXXX times to My account XXXX from XXXX XXXX account send {[AMOUNT]} to BOA XXXX XXXX XXXX BOA send a email to XXXX' strongly suggests the victim was acting as an intermediary to move money, a common money mule activity."", ""The mention of sending money to various accounts and the subsequent confusion about where the money went points towards the victim being instructed to perform financial transactions on behalf of the scammer.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""[AMOUNT]"", ""explanation"": ""The victim has already lost a significant amount of money ('{[AMOUNT]}') due to the fraudulent financial activities. The potential loss is directly the amount that has disappeared from their accounts.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the nature of the complaint involving financial transactions in exchange for potential employment or a task)"", ""Seeking remote/work-from-home opportunities (often the lure for these types of scams, though not explicitly stated, the setup is typical)"", ""Limited job search experience (possible, given the apparent naivete in handling financial transactions without proper verification)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all further financial transactions or communications with 'XXXX' or any entity associated with this supposed job/task."", ""Immediately file a police report detailing the fraudulent activity and the amount of money lost.""], ""verification_steps"": [""Gather all bank statements, emails, and any other communication related to these transactions."", ""Obtain official statements from each bank (Chase, BOA) confirming the flow of funds and their current status, specifically noting if any funds were ever received or debited in a way that cannot be reconciled."", ""Try to identify who 'XXXX' is and their role. If it was a person, attempt to find their contact information through official channels.""], ""reporting"": [""Report the incident to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the incident to the FBI's Internet Crime Complaint Center (IC3) at ic3.gov."", ""Contact the relevant banking fraud departments and provide them with all gathered documentation.""]}, ""confidence"": 98}",95
17249374,2025-12-03T19:57:14.937206,1558,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check / Overpayment Scam""}, ""red_flags"": {""communication"": [""Contact initiated through website inquiry, which is plausible, but the subsequent interaction might have included other red flags not detailed."", ""Communication via email and phone is standard, but the context of the scam unfolding is the primary concern.""], ""financial"": [""Recipient requested to wire money to a third party (electronics for the home) using funds from a check that was supposedly for the project."", ""The check issued was for a larger amount than agreed upon, with an explanation for the excess funds that seemed plausible but was a manipulation."", ""The victim was instructed to wire money to 'them' (implying a third party) before the funds from the initial check had fully cleared or been confirmed as legitimate."", ""The bank later notified the victim that the cashier's check was fraudulent, leading to an overdrawn account.""], ""job_posting"": [""Not directly applicable as the victim is a business owner, not an applicant for a job.""], ""hiring_process"": [""Not directly applicable as the victim is a business owner, not an applicant for a job.""], ""work_activity"": [""Instructed to receive a cashier's check and then wire a portion of those funds to a third party, effectively acting as a money mule for the scammer."", ""The scam involved a deceptive financial transaction where the victim was manipulated into sending legitimate funds based on a fraudulent check.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]} (the amount wired)"", ""explanation"": ""The victim lost the total amount wired to the scammer, as the initial cashier's check was fraudulent, leading to an overdraft and direct financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by the nature of online inquiries and potentially remote project management)."", ""Trust in a legitimate business transaction process (signing a proposal, receiving a cashier's check from what appeared to be a client).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Do not cash the second cashier's check provided by the scammer."", ""Close the bank account involved in the fraudulent transaction to prevent further unauthorized activity."", ""Change all online banking passwords and security settings.""], ""verification_steps"": [""Contact the bank immediately to report the fraudulent check and the subsequent wire transfer. Inquire about any potential recourse or fraud investigation."", ""Gather all communication records (emails, phone logs) with the scammer."", ""Preserve the fraudulent cashier's check as evidence.""], ""reporting"": [""Report the scam to the local police department."", ""File a complaint with the Federal Trade Commission (FTC)."", ""Report the scam to the U.S. Postal Inspection Service if mail fraud is suspected (e.g., if checks were mailed)."", ""Report the scam to the bank that issued the fraudulent cashier's check (if known).""]}, ""confidence"": 98}",95
17035302,2025-12-03T19:57:17.242130,1876,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [""No substantive response beyond a single acknowledgment of receipt to multiple emails to the Office of the President."", ""Ignored all follow-up communications since discovering the fraud.""], ""financial"": [""Allegation of a fraudulent wire transfer leading to a significant financial loss.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money due to a fraudulent wire transfer.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the need to purchase a tractor, potentially for business or livelihood)."", ""Financial hardship (explicitly stated as a consequence of the lost funds).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to document all communications and attempts to resolve the issue with Zions Bank."", ""Consider consulting with a legal professional specializing in financial fraud or consumer protection.""], ""verification_steps"": [""Request a written explanation from Zions Bank regarding their internal policies and procedures for handling fraudulent wire transfers and reimbursement claims."", ""Obtain documentation from XXXX XXXX that confirms the existence of a reimbursement process and any communication they had with Zions Bank.""], ""reporting"": [""The victim has already filed a complaint with the CFPB, which is an appropriate step."", ""Consider filing a complaint with the Utah Department of Financial Institutions or other relevant state regulatory bodies.""]}, ""confidence"": 100}",0
17218217,2025-12-03T19:57:18.976537,1370,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""Not applicable""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Low"", ""potential_loss"": ""The disputed amount"", ""explanation"": ""The financial risk is related to the initial disputed transaction, not a job scam.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Low""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact the CFPB as stated in the complaint to pursue the dispute resolution.""], ""verification_steps"": [""Gather all documentation related to the original transaction, the merchant's failure to provide service, and all communications with Wells Fargo regarding the dispute.""], ""reporting"": []}, ""confidence"": 100}",0
