complaint_id,timestamp,text_length,gemini_analysis,risk_score
11258229,2025-12-03T15:40:46.181424,1219,"{""scam_probability"": 98, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Impersonation of a real company (Assurant)"", ""Pushy behavior to deposit the check and transfer funds immediately"", ""Insistence on using a specific vendor for equipment"", ""Urgency around the holidays""], ""financial"": [""Provision of a check before any work is performed"", ""Request to transfer funds to a third-party vendor"", ""Loss of funds: {[AMOUNT]}""], ""job_posting"": [""Remote job offer""], ""hiring_process"": [""Rapid hiring process"", ""Lack of in-person interview"", ""Documented as the real company""], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost {[AMOUNT]} after depositing a fraudulent check and transferring funds to a fake vendor.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking employment in a difficult economy"", ""Trust in official-looking documentation and linked accounts"", ""Rapid recruitment leading to less scrutiny""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact bank and file a fraud report regarding the fake check."", ""Gather and preserve all communication, documents, and recordings."", ""Continue to pursue the PayPal case."", ""Contact local law enforcement to report the fraud"", ""Gather more details on the fraudulent vendor""], ""verification_steps"": [""Contact Assurant directly through their official channels to report the impersonation."", ""Verify all job offers through official company channels."", ""Always be suspicious of check deposits followed by requests to transfer funds."", ""Research and verify any vendors suggested or used for business transactions.""], ""reporting"": [""Continue reporting to the FBI IC3, FTC, and DFPI."", ""Report the scam to any relevant consumer protection agencies in the victim's location."", ""Report the vendor's activity to the bank that was used in the transaction.""]}, ""confidence"": 95}",98
11310670,2025-12-03T15:40:46.725546,1541,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Corporate Identity Theft"", ""subcategory"": ""Impersonation for Financial Gain""}, ""red_flags"": {""communication"": [""Impersonation of a legitimate company (XXXX)"", ""Lack of payment for completed work"", ""Communication with 'representatives' without proper verification"", ""Victim reached out to the real company (XXXX) who confirmed impersonation""], ""financial"": [""Victim was convinced to send money under false pretenses"", ""Significant financial loss of approximately {[AMOUNT]}"", ""Funds transferred through transactions (likely fraudulent)"", ""Claim denied by the bank (Santander) due to 'inconsistencies'""], ""job_posting"": [""Suspicious job tasks (reviewing albums and singles) potentially used to build trust and legitimacy"", ""Remote work offers can be exploited for scams""], ""hiring_process"": [""Lack of information about the hiring process is implied as the job offer came out of the blue. No interview info given.""], ""work_activity"": [""Tasks aligned with the scammer's end goal (extracting money)"", ""Tasks may not be related to a real business need""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money through fraudulent transactions orchestrated by the scammers.""}, ""victim_profile"": {""vulnerability_factors"": [""Trusting of the 'company's' representatives"", ""Potentially naive to online scams"", ""Desire for remote work, possibly due to financial need""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact law enforcement to follow up on the report."", ""Gather all records of the transaction and communication with scammers and the bank, focusing on the inconsistencies that caused the claim to be denied."", ""Consult with a legal professional specializing in fraud cases."", ""Consider filing a formal complaint against Santander, requesting an explanation for the denial and a review of the decision."", ""Monitor credit reports for any suspicious activity.""], ""verification_steps"": [""Re-examine all communication with the scammers for clues missed (grammar mistakes, unprofessional language, etc.)"", ""Attempt to contact the legitimate company (XXXX) again to see if they can offer further assistance in the investigation.""], ""reporting"": [""File a complaint with the Federal Trade Commission (FTC)."", ""Report the fraud to the Internet Crime Complaint Center (IC3).""]}, ""confidence"": 90}",95
11629506,2025-12-03T15:40:51.081844,1669,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Communication solely via email, no phone calls or video interviews."", ""Vague description of work activities."", ""Unprofessional language or grammar (not explicitly stated but implied by the lack of formality)."", ""Sudden urgency to start work and complete tasks.""], ""financial"": [""Employer sending checks to the victim to purchase materials."", ""Instructions to deposit checks and use personal funds."", ""Pressure to use personal funds before the checks clear."", ""Requests for the victim to send money back to the 'employer'.""], ""job_posting"": [""Unsolicited job offer/internship."", ""Lack of a formal interview process.""], ""hiring_process"": [""Rapid hiring process."", ""No interview."", ""Lack of information about the company.""], ""work_activity"": [""Vague description of work tasks."", ""Victim being asked to handle money and perform financial transactions on behalf of the 'employer'.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""All savings, potentially incurring debt."", ""explanation"": ""The victim lost all their savings and ended up with a negative bank balance due to depositing fraudulent checks and subsequently sending money to the scammer.""}, ""victim_profile"": {""vulnerability_factors"": [""Desire to earn money to pay student bills."", ""Trusting nature."", ""Lack of experience with job scams.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to follow up with the bank regarding potential fraud protection options and attempt to recover funds."", ""Review bank statements and credit reports for any other fraudulent activity."", ""Consider filing a police report if one hasn't been filed already (though it may be of limited use in this case, it documents the incident).""], ""verification_steps"": [""Research the 'company' and individuals involved (if any names were provided) through independent sources. Check online for reviews or complaints about them."", ""If the company name is known, check with the Better Business Bureau or similar organizations."", ""Consult with a trusted financial advisor or a consumer protection agency.""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""File a complaint with the Internet Crime Complaint Center (IC3) at IC3.gov."", ""Report the scam to any relevant consumer protection agencies in the victim's local area.""]}, ""confidence"": 95}",95
11338911,2025-12-03T15:40:51.131210,1428,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Unsolicited email offering a job."", ""Communication through personal email and text messages instead of official channels."", ""Vague information about the job."", ""Lack of responsiveness from the 'employer' after the victim raised concerns.""], ""financial"": [""Being asked to pay for materials or expenses upfront."", ""Receipt of digital checks to deposit."", ""Reimbursement offered via digital checks."", ""Checks bouncing and resulting in financial loss."", ""Instructions to pay money out of pocket for the internship.""], ""job_posting"": [""Vague job description and lack of detailed information about the role and company."", ""Possibly offering an internship that is a cover for the scam.""], ""hiring_process"": [""Rapid hiring process without interviews or background checks."", ""Reliance on text messages and personal email instead of official communication channels.""], ""work_activity"": [""Potentially, the victim was being instructed to perform tasks that facilitated the scam.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""All savings"", ""explanation"": ""The victim lost all their savings due to the fake check scam.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking an internship/job."", ""Trusting the 'employer' without proper verification."", ""Potentially, eagerness to start and reluctance to question authority figures.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact the bank and dispute the fraudulent transactions immediately, providing all documentation."", ""File a formal police report and provide any evidence."", ""Freeze all accounts to prevent further financial losses."", ""Change all online account passwords."", ""Monitor credit reports for any suspicious activity.""], ""verification_steps"": [""Provide all transaction information to the bank."", ""Preserve all communication with the scammer (emails, texts, etc.)."", ""Keep records of all steps taken to report and recover the funds.""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC)."", ""Report the scam to the Internet Crime Complaint Center (IC3)."", ""Report to the Better Business Bureau (BBB).""]}, ""confidence"": 95}",95
11913356,2025-12-03T15:40:55.531770,3015,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Pushy communication tactics to cash the check immediately."", ""Contact person goes dark after the victim questions the validity of the check."", ""Requests for money back, claiming project cancellations or changes.""], ""financial"": [""Receiving an unsolicited check for services."", ""Being asked to return money from the check."", ""The initial check is later reversed due to being fraudulent.""], ""job_posting"": [""Unsolicited job offer or request for services."", ""Overpayment and request to return funds.""], ""hiring_process"": [""Hiring process bypassing standard practices (e.g., no interview, immediate check)."", ""Insistence on paying in full upfront, followed by requests for money back.""], ""work_activity"": [""Project changes/cancellations immediately following cashing the check.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]} (Initial Check) + {[AMOUNT]} (Money sent back) + Potential Further Losses"", ""explanation"": ""The victim cashed a fraudulent check, and was then tricked into sending money back, effectively losing the money they believed they earned, plus the funds they sent back.""}, ""victim_profile"": {""vulnerability_factors"": [""Acceptance of an unsolicited job offer."", ""Lack of awareness of fake check scams."", ""Trusting the individual who sent the check and following instructions.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact law enforcement to report the scam."", ""Gather all communication and documentation."", ""Close any bank accounts associated with the scam.""], ""verification_steps"": [""Report the individual and the organization they claimed to be affiliated with to relevant authorities (e.g., FTC)."", ""File a complaint with the Better Business Bureau.""], ""reporting"": [""File a police report."", ""Report the scam to the Federal Trade Commission (FTC)."", ""Report to the bank, even though the claim was denied, to prevent further fraud.""]}, ""confidence"": 98}",95
11582419,2025-12-03T15:40:55.858712,636,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam (Job Related)""}, ""red_flags"": {""communication"": [""Contact likely made through unsolicited job offers or online platforms.""], ""financial"": [""Use of fake checks to purchase equipment."", ""Request to use Zelle (or similar) for fund transfers."", ""Victim lost a significant amount of money through fraudulent activity.""], ""job_posting"": [""Potentially unsolicited job offer."", ""Description of the job role is vague or generic"", ""Job role mentioned as XXXX XXXX XXXX XXXX - suggesting a need to protect the actual job title because the exact job title might reveal the scam.""], ""hiring_process"": [""Offers of employment without a proper interview process or background checks."", ""Requirement to use personal funds or accounts for company expenses."", ""Employment contingent on the purchase of equipment from a specific vendor or a company controlled by the scammer.""], ""work_activity"": [""Company provides checks for the victim to use to buy equipment."", ""Equipment purchases and reimbursements are the core activity.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""Victim already lost a significant amount of money due to the scam. The scam involved fake checks and ultimately caused financial loss for the victim.""}, ""victim_profile"": {""vulnerability_factors"": [""Job searching and eagerness to find employment."", ""Reliance on trust in a potential employer."", ""Lack of awareness of job scams.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Report the scam to the local police and the Federal Trade Commission (FTC)."", ""Contact Zelle to report the fraudulent transactions and explore possible recourse.""], ""verification_steps"": [""Carefully review all communications and transactions related to the scam."", ""If possible, gather and preserve any evidence, such as emails, screenshots, and bank statements."", ""Research the 'company' online, looking for other reports or complaints.""], ""reporting"": [""Report the scam to the FTC and the relevant authorities in your country or region. Provide all available details and evidence."", ""If the scammers used a specific platform to contact the victim (e.g., job boards, social media), report them to those platforms."", ""Consider a credit freeze to prevent further financial damage.""]}, ""confidence"": 90}",95
11576878,2025-12-03T15:40:59.526105,673,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [], ""financial"": [""Received an illegitimate check."", ""Instructed to transfer funds to another account."", ""Loss of funds after transferring."", ""The organization was supposedly 'Aiding the less fortunate' which is a common hook.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Cashing a check and transferring funds is the core activity.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Amount specified in the complaint"", ""explanation"": ""The victim lost a significant amount of money due to the fraudulent check scheme. The actual amount lost is not fully covered as compensation was only partially given.""}, ""victim_profile"": {""vulnerability_factors"": [""Unemployment. This can make someone more susceptible to opportunities."", ""Desire to help others (being drawn in by the 'aiding the less fortunate' aspect).""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Preserve all communication and documents related to the scam."", ""Report the scam to the Federal Trade Commission (FTC) and the Internet Crime Complaint Center (IC3)."", ""Review bank and credit card statements for any other fraudulent activity.""], ""verification_steps"": [""Verify the legitimacy of any future employment offers by researching the company and its online presence."", ""Be wary of any job that involves handling money, especially if it involves transferring funds."", ""Never cash a check and send a portion of the funds to another account unless you independently confirm it is legitimate""], ""reporting"": [""File a complaint with the FTC (www.ftc.gov)."", ""File a complaint with IC3 (www.ic3.gov)."", ""Consider filing a police report if one hasn't already been done, but note that this may not always lead to results.""]}, ""confidence"": 98}",95
4635636,2025-12-03T15:40:59.935839,714,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Check Cashing Scam""}, ""red_flags"": {""communication"": [""Vague company name (XXXX XXXX XXXX XXXX XXXX)"", ""High-pressure tactics to complete financial transactions immediately (e.g., \""needs to go today\"")"", ""Unprofessional communication style with grammatical errors and typos.""], ""financial"": [""Received a check then instructed to deposit funds"", ""Instructions to send money via money order and overnight mail."", ""Requested to use a specific payment method (e.g., deposit through XXXX, money order)"", ""Loss of funds.""], ""job_posting"": [""Implied high earnings per week.""], ""hiring_process"": [""Rapid hiring process"", ""Check sent before starting work.""], ""work_activity"": [""Undefined or vague work activities.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Unknown, at least the amount of the deposited check minus whatever was sent via money order."", ""explanation"": ""Victim deposited a fraudulent check and then sent money to the scammer, resulting in a direct financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Unemployed status"", ""Desire for extra income"", ""Lack of awareness about common scams.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Report the scam to the local police and the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Contact the bank immediately to dispute the deposited check and attempt to recover the funds."", ""Contact the institution where the money order was purchased to see if there is a way to cancel it""], ""verification_steps"": [""Gather all communication and financial records related to the scam."", ""If possible, try to identify the company or individuals behind the scam and report them.""], ""reporting"": [""File a complaint with the FTC (ReportFraud.ftc.gov)."", ""Report the check fraud to the bank where the check was deposited."", ""Report the fraud to the police.""]}, ""confidence"": 90}",95
5834474,2025-12-03T15:41:05.466604,3015,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Unsolicited job offer"", ""Communication through unofficial channels (e.g., social media)"", ""Vague job details and company information"", ""Lack of consistent information across communications"", ""Poor customer service from the bank""], ""financial"": [""Receipt of a check for office equipment before starting work"", ""Instructions to deposit the check and send funds to a third party"", ""Bank initially clearing the check, then later flagging it as fraudulent"", ""Difficulty in resolving the issue with the bank and getting reimbursed"", ""Overdraft and miscellaneous fees on the account due to the fraudulent activity""], ""job_posting"": [""Potential for a remote position with little or no interview"", ""Lack of details about the company"", ""Unsolicited job offer""], ""hiring_process"": [""Quick hiring process with no thorough screening"", ""No in-person interview"", ""Initial financial transaction (receiving and depositing a check) before work commences""], ""work_activity"": [""Instructions to purchase equipment from a specific supplier"", ""Role might involve processing transactions or handling funds for the 'company'""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Amount of the deposited check, plus any fees incurred"", ""explanation"": ""The victim deposited a fraudulent check and was instructed to send money. The bank initially cleared the check, leading to the belief that the funds were available. When the check bounced, the victim was liable for the funds sent and any associated fees.""}, ""victim_profile"": {""vulnerability_factors"": [""Recent job seeker (more susceptible to job offers)"", ""Trusting of the bank to clear funds"", ""Previous experience with bank fraud (making them a target)"", ""Remote worker (less physical interaction with the company)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to work with the bank and the police to resolve the issue."", ""Gather all communication records with the fraudulent company."", ""Document all interactions with the bank and the police."", ""Monitor credit reports for any suspicious activity."", ""Report the fraud to the Federal Trade Commission (FTC).""], ""verification_steps"": [""Verify the company's legitimacy through independent research."", ""Contact the actual company (if it exists) using official contact information to report the scam."", ""Review job websites and scam alert sites for any reports of this company's scam."", ""Contact law enforcement and provide the information""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC)."", ""Report the scam to the Internet Crime Complaint Center (IC3)."", ""Report the company and the scam on consumer protection websites.""]}, ""confidence"": 98}",95
4516979,2025-12-03T15:41:05.783068,2240,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Listing removed from website (could indicate fraudulent posting)."", ""Unsolicited email from someone offering a job related to a previous application."", ""Vague job description: 'running personal errands'"", ""Use of vague terms like 'partner' and 'colleagues' without clear context."", ""Rush to start work the following week, a very short turnaround."", ""Bank representative saying it's a 'common thing'"", ""Inability of the bank to reverse the funds despite the fraudulent activity.""], ""financial"": [""First purchase was a significant sum for an item (XXXX XXXX XXXX for XXXX)"", ""Requests for money orders, indicating funds were to be sent elsewhere quickly and untraceably."", ""Instructions to donate to foster care systems and pay 'invoices to colleagues', which could be a way to disburse stolen funds."", ""Use of a bounced check to fund the victim's activities.""], ""job_posting"": [""Job listing removed from the website, a sign the scammer pulled it down once victims are found."", ""Job description is vague and does not detail the specifics of the role and the company's structure.""], ""hiring_process"": [""Hiring process lacked a formal interview."", ""Quick offer without much vetting of the applicant."", ""No mention of any qualifications required for the job.""], ""work_activity"": [""Nature of work 'running personal errands' is suspicious for a professional setting, especially in the context of handling finances."", ""Using personal funds (bounced check) for tasks is a major red flag."", ""Asking victim to distribute funds to 3rd parties.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown, but at least the sum of the money orders (likely several hundred dollars total) and the overdraft fees and potential of additional losses from further checks."", ""explanation"": ""The victim was directly involved in paying money out on behalf of the scammer, resulting in financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Unemployed"", ""Homeless (previously)"", ""Desperate for work, which may have led them to accept the job without proper scrutiny."", ""Recovering from a difficult situation and likely less able to absorb financial losses""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to monitor bank accounts for any further fraudulent activity."", ""Contact credit bureaus to place a fraud alert on credit reports."", ""Continue to cooperate with the police and other agencies on the investigation."", ""Gather all documentation to support the claims (e.g., communication, emails, check copies, receipts)."", ""Consider filing a complaint with the Consumer Financial Protection Bureau (CFPB).""], ""verification_steps"": [""Thoroughly research the company to assess its legitimacy (e.g., BBB, state business records)."", ""Be cautious of jobs that require financial transactions or use of personal funds."", ""Verify all communications before proceeding.""], ""reporting"": [""The victim has already reported to law enforcement, FTC, Internet Crime Complaint Center (IC3), and USPS, which is the correct course of action."", ""File complaints to agencies that could help victims like Consumer Financial Protection Bureau (CFPB)""]}, ""confidence"": 98}",95
