complaint_id,timestamp,text_length,gemini_analysis,risk_score
16108072,2025-12-03T20:13:08.975497,370,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud / Phishing""}, ""red_flags"": {""communication"": [], ""financial"": [""Instructed to make a wire transfer for a car purchase."", ""The wire transfer instructions were re-routed to a fraudulent account."", ""The beneficiary account name was correct, but the bank was changed.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The victim was instructed to send money, which is a common element in scams where the scammer controls communication channels.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Full amount of the wire transfer (cost of the new car)"", ""explanation"": ""The victim sent a significant sum of money via wire transfer based on fraudulent instructions, leading to a direct financial loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by the car buying service context, often transacted online)."", ""Lack of technical expertise to detect email system hacks or changes in banking details.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately contact the bank that processed the wire transfer to attempt to recall or reverse the transaction. This is often difficult with wire transfers, especially if the funds have been withdrawn."", ""Report the incident to the financial institution where the fraudulent account is held (if known).""], ""verification_steps"": [""Verify all payment instructions directly with the car dealership through a trusted and independently confirmed contact method (phone number from their official website, not from the email)."", ""Never rely solely on email for financial transactions, especially for high-value purchases."", ""Be suspicious of any changes to payment details, even if other information appears correct.""], ""reporting"": [""File a police report with local law enforcement."", ""Report the scam to the Internet Crime Complaint Center (IC3) at www.ic3.gov."", ""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov.""]}, ""confidence"": 98}",95
15792287,2025-12-03T20:13:10.409264,664,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""Not Applicable"", ""subcategory"": ""Not Applicable""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Not Applicable"", ""potential_loss"": ""Not Applicable"", ""explanation"": ""The complaint is not related to a job scam.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Not Applicable""}, ""evidence_strength"": ""Not Applicable"", ""recommendations"": {""immediate_actions"": [], ""verification_steps"": [], ""reporting"": []}, ""confidence"": 100}",0
17186864,2025-12-03T20:13:10.558288,1343,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Advance Fee Fraud / Service Scam""}, ""red_flags"": {""communication"": [""Stalled with various excuses and then stopped responding all together."", ""Denied requests to speak to the actual contractor.""], ""financial"": [""Asked to provide {[AMOUNT]} in advance for an {[AMOUNT]} contract."", ""Made a series of XXXX transfers to XXXX XXXX XXXX XXXX XXXX XXXX.""], ""job_posting"": [""The complaint mentions a contract for home repair, not a job posting. However, the lack of transparency in the contract and the subsequent disappearance of the service provider are indicators of a fraudulent offer.""], ""hiring_process"": [""Signed a contract XXXX XXXXXXXX XXXX without proper vetting."", ""No formal background check or verification of the contractor's legitimacy was performed by the victim before payment.""], ""work_activity"": [""The core activity was receiving a service that was never completed after payment.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim paid a significant advance fee for a home repair service that was never rendered. The scammer disappeared with the funds.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by home repair context, not directly stated as a vulnerability, but service provider operating from an unknown location)"", ""Reliance on contractors for essential services can make individuals vulnerable to service scams.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to press the bank (XXXX XXXX) and the recipient's bank (Bank of America) to investigate the fraudulent transfers."", ""Gather all documentation related to the contract, payments, and communication attempts."", ""Consider filing a police report with local law enforcement.""], ""verification_steps"": [""When hiring contractors for home repairs, always verify their credentials, licenses, and insurance."", ""Check online reviews and ask for references from previous clients."", ""Never pay the full amount upfront. Agree on a payment schedule tied to project milestones."", ""Be wary of contractors who are overly pushy, demand large upfront payments, or refuse to provide detailed contracts.""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report to your state's Attorney General's office."", ""Report to the Better Business Bureau (BBB).""]}, ""confidence"": 98}",95
17224078,2025-12-03T20:13:12.757159,3012,"{""scam_probability"": 90, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Communication that mirrored legitimate messages from the bank"", ""Lack of urgency and dismissive response from bank representatives"", ""Failure to provide a clear written explanation or meaningful resolution""], ""financial"": [""Scammed into depositing a cashier's check to a fraudulent account"", ""Bank advised they could not stop or reverse a pending transaction while it was still possible"", ""Victim authorized the transfer, which scammers exploit""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Deposit of a cashier's check into a fraudulent account (part of the money mule/fake check scam activity)""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money due to depositing a fake check into a fraudulent account, and the bank's alleged inaction prevented recovery.""}, ""victim_profile"": {""vulnerability_factors"": [""Believed the communication was from the legitimate bank's fraud department"", ""Possibly unfamiliar with the specifics of how fake check scams operate and how to effectively stop transactions.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact law enforcement immediately to file a police report."", ""Gather all communication records, bank statements, and any other documentation related to the transaction and interactions with Wells Fargo.""], ""verification_steps"": [""Contact the official Wells Fargo fraud department directly using contact information from their official website, not from any suspicious communications."", ""Seek legal counsel to understand options for recovering funds and holding the bank accountable if their actions were negligent.""], ""reporting"": [""Report the incident to the FBI's Internet Crime Complaint Center (IC3)."", ""Report the incident to the Consumer Financial Protection Bureau (CFPB).""]}, ""confidence"": 95}",90
17187709,2025-12-03T20:13:14.762199,535,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule Scam""}, ""red_flags"": {""communication"": [""Pressure tactics for immediate resolution ('want this issue to be resolved within 24 hours')"", ""Unresponsive communication from the supposed employer/entities ('not answering calls', 'always in a meeting')"", ""Confusing and potentially fabricated transaction details ('trace XXXX XXXXXXXX per XXXX XXXX XXXX they dont have the payment')""], ""financial"": [""Implied involvement in a financial transaction where money has been sent but not received by the supposed recipient, suggesting the victim acted as an intermediary or was tricked into sending funds."", ""Discussion of a 'payment' that is now missing or unaccounted for, indicating a potential loss or fraudulent financial activity.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core of the complaint revolves around a financial transaction that has gone awry, strongly suggesting the victim was tasked with moving or handling money as part of a fraudulent scheme."", ""The mention of a 'transaction with the XXXX XXXXXXXX id code XXXX' points towards the victim performing a money transfer or payment processing activity.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown, but likely significant given the context of a missing payment and implied financial transaction."", ""explanation"": ""The victim is experiencing distress over a financial transaction that has not been resolved, suggesting they may have lost money or are being held liable for a fraudulent transaction.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the pursuit of a job that led to this situation)"", ""Seeking remote/work-from-home opportunities (common in these scams, though not explicitly stated, the nature of the transaction suggests it wasn't in person)"", ""Lack of experience with financial scams (indicated by their distress and confusion about the missing funds)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all communication with the individuals or entities claiming to be involved in this 'job'."", ""Do not send any further money or provide any more personal information."", ""Gather all communication records (emails, texts, messages) and transaction details.""], ""verification_steps"": [""Contact the financial institution where the transaction was made to report potential fraud."", ""If an actual job was advertised, try to find legitimate contact information for the company online and verify the existence of the job and the recruiters.""], ""reporting"": [""Report the incident to the relevant law enforcement agencies (e.g., local police, FBI's Internet Crime Complaint Center - IC3)."", ""Report to consumer protection agencies (e.g., Federal Trade Commission - FTC).""]}, ""confidence"": 98}",95
17043107,2025-12-03T20:13:17.249247,1334,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Bank Impersonation Scam""}, ""red_flags"": {""communication"": [""Unsolicited contact: The user received a phone call claiming to be from their bank."", ""Communication from personal number (implied): While it stated USAA's phone number, the context of the scam suggests it may not have been genuine.""], ""financial"": [""Requests payment upfront for any reason: The scammer instructed the victim to make transfers to 'dispute' fake fraudulent transactions, which is a form of requesting funds."", ""Asks for bank account, credit card, or SSN before job offer: While not explicitly stated, the scam involved interacting with the victim's bank account and likely required knowledge of account details."", ""Requests financial information early in process (before conditional offer): The scam revolved around manipulating the victim's bank account and financial transactions."", ""Fake check/transfer scams: The core of the scam involved creating fake fraudulent transactions and then instructing the victim to 'recreate' them.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to move money between accounts: The victim was guided through making transfers between their accounts."", ""Payment processing: The scam involved manipulating financial transactions within the victim's bank account.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has lost a significant amount of money due to the scam and is now facing the prospect of their bank seeking repayment for funds that were stolen.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (recently unemployed, financial hardship): The victim states they 'no longer have those funds that were stolen from me so I don't know what to do,' indicating financial distress."", ""Limited job search experience: While not explicitly stated as limited experience, the victim's belief in the scam and lack of awareness of the tactics suggests potential inexperience with such schemes."", ""Seeking remote/work-from-home opportunities: Although not directly mentioned in this specific complaint snippet, bank impersonation scams often target individuals who may be more susceptible to unsolicited contact and less able to verify authenticity in person.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact USAA immediately and report the scam to them, explaining the situation and that they were tricked into making transfers."", ""Request any available fraud protection or dispute the transactions again with USAA, providing details of the scam."", ""Secure the USAA account by changing login credentials and enabling all available security features (e.g., two-factor authentication).""], ""verification_steps"": [""Never trust unsolicited calls claiming to be from your bank. Always hang up and call the bank directly using a trusted number from their official website or the back of your bank card."", ""Be wary of any requests to make transfers or send money to 'resolve' a fraudulent issue. Legitimate banks will not ask you to do this."", ""Never share your online banking credentials or authorize transfers based on a phone call or text message.""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Consider filing a police report with your local law enforcement agency.""]}, ""confidence"": 98}",95
17055813,2025-12-03T20:13:17.836991,923,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule Scam""}, ""red_flags"": {""communication"": [""Poor grammar, spelling errors, or unprofessional language""], ""financial"": [""Money was transferred through multiple accounts, suggesting a money laundering operation."", ""The victim states they 'never get this money' despite multiple transfers, indicating funds are being siphoned off.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to move money between accounts (implied by the flow of money from one bank to another through the victim's account)."", ""Received money and then had to send it elsewhere, which is a common money mule activity.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""[{AMOUNT}]"", ""explanation"": ""The victim has lost a significant amount of money ({[AMOUNT]}) due to a money mule scam, with funds disappearing between multiple bank accounts. The victim is also likely liable for any fraudulent activity associated with these transfers.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by participating in a job that involves handling money transfers)."", ""Seeking remote/work-from-home opportunities (often targeted by these scams).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately cease all further communication with the individuals or entities involved."", ""Contact their bank (Chase and BOA) again to formally report the fraud and provide all transaction details."", ""Consider closing the involved bank accounts to prevent further misuse.""], ""verification_steps"": [""Gather all documentation related to the transactions, including bank statements, emails, and any communication logs."", ""Document the timeline of events in detail.""], ""reporting"": [""File a police report with local law enforcement."", ""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the scam to the FBI's Internet Crime Complaint Center (IC3) at ic3.gov.""]}, ""confidence"": 98}",95
17249374,2025-12-03T20:13:21.505232,1558,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check / Overpayment Scam""}, ""red_flags"": {""communication"": [""Communication via personal email (not company domain implied)"", ""Unsolicited contact through website inquiry is common for legitimate business, but the context of the scam shifts this.""], ""financial"": [""Received a cashier's check for an amount significantly higher than the agreed-upon retainer."", ""Instructed to wire money to a third party for \""electronics\"" and \""forgotten items\""."", ""The amount of the initial check was larger than the actual project costs, with the excess intended to be wired."", ""The scheme involved a bad check leading to an account overdraft.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Asked to wire money to unknown parties for expenses."", ""The core of the scam involved using the victim's business account to facilitate fraudulent transactions via a bad check and subsequent wire transfers.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""The amount wired to the scammer, plus any bank fees and potential further overdraft charges. The victim has already wired a significant amount."", ""explanation"": ""The victim has already lost the amount wired and is at risk for overdraft fees. The value of the bad check itself is also a financial loss if it cannot be fully recovered or if the victim is held liable for the bank's losses.""}, ""victim_profile"": {""vulnerability_factors"": [""Business owner relying on project inquiries."", ""Trust in a verified cashier's check (though the verification was potentially compromised or delayed)."", ""Perceived legitimacy of the project scope (purchasing merchandise and materials).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Do not cash or deposit the second cashier's check received."", ""Immediately contact your bank to report the fraudulent check and wire transfers."", ""Close the account that was negatively affected by the fraudulent check.""], ""verification_steps"": [""Verify the legitimacy of any future inquiries through established channels."", ""Be wary of any client who insists on overpayment and requests for wire transfers to third parties."", ""Always verify funds from cashier's checks directly with the issuing bank and wait for the funds to fully clear before disbursing any money.""], ""reporting"": [""File a report with the local police department."", ""File a report with the Federal Trade Commission (FTC) at ftc.gov/complaint."", ""Report the incident to the Internet Crime Complaint Center (IC3) at ic3.gov.""]}, ""confidence"": 98}",95
17035302,2025-12-03T20:13:21.730439,1876,"{""scam_probability"": 5, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""[AMOUNT]"", ""explanation"": ""Victim lost a significant amount of money in a fraudulent transaction and is seeking reimbursement.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the need to purchase a tractor for potential income generation, though not explicitly stated as recently unemployed)"", ""Financial hardship (due to loss of funds)""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact Zions Bank directly to escalate the issue.""], ""verification_steps"": [""Gather all documentation related to the transaction, including communication records with Zions Bank and the seller."", ""Consult with a legal professional specializing in financial fraud and consumer protection.""], ""reporting"": [""Continue reporting to the CFPB."", ""Consider filing a report with local law enforcement."", ""If applicable, report to the Federal Trade Commission (FTC) regarding deceptive business practices.""]}, ""confidence"": 95}",5
17218217,2025-12-03T20:13:23.412901,1370,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Low"", ""potential_loss"": ""N/A"", ""explanation"": ""This complaint is about a service dispute and banking dispute, not a direct financial scam loss.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Low""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [], ""verification_steps"": [], ""reporting"": []}, ""confidence"": 100}",0
