complaint_id,timestamp,text_length,gemini_analysis,risk_score
17186864,2025-12-03T20:08:55.539990,1343,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Advance Fee Fraud (Home Repair/Service)""}, ""red_flags"": {""communication"": [""Stopped responding all together"", ""Denied requests to speak to the actual XXXX""], ""financial"": [""Asked to provide {[AMOUNT]} in advance for an {[AMOUNT]} contract"", ""Made a series of XXXX transfers to XXXX XXXX XXXX XXXX XXXX XXXX""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Stalled us for about XXXX weeks with various excuses""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""Victim paid a significant advance fee for a service that was never rendered.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by 'home repair')"", ""Employment desperation (implied by needing home repair and potentially contracting a service)""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue pursuing dispute with banks"", ""File a police report""], ""verification_steps"": [""Gather all contract documents and payment records"", ""Document all communication attempts and responses (or lack thereof)"", ""Provide the conviction information to law enforcement and relevant regulatory bodies""], ""reporting"": [""Federal Trade Commission (FTC)"", ""State Attorney General's office"", ""Consumer Financial Protection Bureau (CFPB)"", ""Better Business Bureau (BBB)""]}, ""confidence"": 98}",95
16108072,2025-12-03T20:08:55.541656,370,"{""scam_probability"": 90, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud / Phishing""}, ""red_flags"": {""communication"": [""Instructions re-routed to a fraudulent account, indicating a potential compromise of the internal email system, which can be a tactic used in phishing attacks.""], ""financial"": [""Instructions to make a wire transfer for a significant purchase (new car)."", ""Change in beneficiary bank from expected to an unknown one (Citi Bank), despite the account name appearing correct.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to make a wire transfer of funds.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown (amount of wire transfer)"", ""explanation"": ""The victim was instructed to send money via wire transfer, a common method for scams. The alteration of bank details suggests a deliberate attempt to divert funds to a fraudulent account.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking to purchase a new car (potential purchase motivation).""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately contact the bank that processed the wire transfer to report the fraudulent transaction and explore any possibility of recovery. Banks have specific procedures for wire fraud claims.""], ""verification_steps"": [""Verify the authenticity of all communications regarding financial transactions, especially those involving wire transfers. Always independently confirm recipient account details and bank information through official channels (e.g., by calling the dealership directly using a publicly listed number, not one provided in the suspicious communication)."", ""Confirm the security protocols of the car buying service and any third-party service used for transactions.""], ""reporting"": [""Report the incident to the Federal Trade Commission (FTC)."", ""Report the incident to the FBI's Internet Crime Complaint Center (IC3).""]}, ""confidence"": 95}",90
15792287,2025-12-03T20:08:58.764255,664,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Goods/Services Scam""}, ""red_flags"": {""communication"": [""Unsolicited contact (implied by the setup of the transaction)"", ""Potentially unprofessional language/handling of the situation (denials from Wells Fargo and Apple without clear resolution)""], ""financial"": [""Payment upfront for goods/services that were never delivered (puppy vaccinations and prep)"", ""Use of financial institutions for fraudulent transactions (Wells Fargo and Apple mentioned in the context of the scam)""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core of the scam appears to be a transaction for goods that were never provided, which often involves some form of intermediary or fake service delivery element, common in financial scams.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]} (total amount indicated in the complaint)"", ""explanation"": ""The victim paid a significant amount for a service/good that was never delivered, and their attempts to reclaim funds through financial institutions were unsuccessful.""}, ""victim_profile"": {""vulnerability_factors"": [""Desire for a pet (puppy) can be an emotional vulnerability"", ""Seeking specific goods/services can make individuals susceptible to fake offers""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Do not send any further payments."", ""Cease all communication with the scammer.""], ""verification_steps"": [""Gather all communication records with the scammer."", ""Collect receipts or proof of payment."", ""Obtain the video footage from the police station if possible, as this could be critical evidence."", ""Document all interactions with Wells Fargo and Apple regarding the fraud claims.""], ""reporting"": [""Report the scam to the Federal Trade Commission (FTC)."", ""Report the scam to the FBI's Internet Crime Complaint Center (IC3)."", ""Report the scam to local law enforcement."", ""Consider filing a complaint with the Consumer Financial Protection Bureau (CFPB) regarding the handling of the Wells Fargo claim.""]}, ""confidence"": 95}",95
17224078,2025-12-03T20:08:59.430207,3012,"{""scam_probability"": 85, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scams / Money Mule Scams""}, ""red_flags"": {""communication"": [""Communication from what appeared to be the bank's fraud department, mirroring legitimate messages, suggests impersonation."", ""Dismissive and lacking urgency from bank representatives during follow-up calls.""], ""financial"": [""Victim was scammed into depositing a cashier's check for a fraudulent account."", ""Potential for funds to be moved between accounts by scammers."", ""Victim was advised to 'take the loss' due to potential international scammers and 'legal loopholes'.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Depositing a cashier's check into a fraudulent account for unknown purposes."", ""The initial contact was about suspicious activity, leading to a deposit into a fraudulent account, which is a common precursor to money mule scams.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim deposited a significant amount ({[AMOUNT]}) into a fraudulent account, and while some funds may remain, retrieval is uncertain due to authorization and the bank's stance.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by initial contact resembling bank messages, common in fake job scams that lead to financial fraud)."", ""Trust in official-looking communication from what appeared to be the bank's fraud department."", ""Potential for employment desperation or financial hardship leading to being more susceptible to financial scams.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately cease all communication with any unknown parties claiming to be from Wells Fargo or involved in the fraud."", ""If any further requests for financial information or actions are received, do not comply.""], ""verification_steps"": [""Contact Wells Fargo directly using official phone numbers or by visiting a branch (not through links or numbers provided in suspicious communications) to confirm the status of any investigation or account holds."", ""Request a written explanation of the bank's decision-making process and why the transaction could not be stopped."", ""Document all interactions with the bank, including dates, times, names of representatives, and summaries of conversations."", ""Attempt to get a formal statement from the local bank branch that identified remaining funds and the possibility of retrieving them.""], ""reporting"": [""File a formal complaint with the Consumer Financial Protection Bureau (CFPB)."", ""Report the fraud to the Federal Trade Commission (FTC) at IdentityTheft.gov."", ""Consider filing a police report in your local jurisdiction."", ""If the scammers used specific details related to a supposed job or company, report those details to relevant authorities.""]}, ""confidence"": 90}",85
17187709,2025-12-03T20:09:01.888096,535,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule/Financial Fraud""}, ""red_flags"": {""communication"": [""Pressure tactics/sense of urgency ('resolve this issue within 24 hours')"", ""Unprofessional language/tone ('mentally drained')"", ""Difficulty reaching key contacts ('not answering calls', 'always in a meeting')""], ""financial"": [""Implicit request or involvement in transferring money ('received the money', 'did the transaction')"", ""Discrepancies in financial tracking ('they dont have the payment')"", ""Use of transaction codes/IDs that might be part of a fraudulent scheme""], ""job_posting"": [], ""hiring_process"": [""Implied involvement in a job-related financial transaction without clear context of the job itself""], ""work_activity"": [""Instructed to move money between accounts (implied by 'received the money', 'did the transaction')"", ""Potential involvement in processing fraudulent payments ('trace XXXX XXXXXXXX', 'XXXX XXXXXXXX id code')""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown, but likely significant if the user is involved in money laundering or processing fraudulent payments."", ""explanation"": ""The complaint strongly suggests the victim is being used as a money mule or is involved in processing fraudulent transactions, which can lead to severe financial and legal repercussions.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by seeking a resolution and being 'mentally drained', suggesting this is a pressing issue)"", ""Seeking remote/work-from-home opportunities (often targeted by these scams, although not explicitly stated, the context fits)"", ""Lack of experience with complex financial transactions or job scams""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Do NOT send any more money or facilitate any further transactions."", ""Cease all communication with the individuals and entities involved."", ""Document all communication and transaction details meticulously.""], ""verification_steps"": [""Contact the financial institution where the transaction was made to report potential fraud."", ""Attempt to verify the legitimacy of the company and the individuals through independent searches (e.g., official company websites, professional networking sites)."", ""If possible, identify the specific nature of the 'transaction' and the 'payment' to understand the scam mechanics.""], ""reporting"": [""Report the incident to the relevant law enforcement agency (e.g., FBI's Internet Crime Complaint Center - IC3)."", ""Report the incident to the consumer protection agency in your country/region."", ""Report to the platform where the communication occurred (e.g., messaging app, email provider).""]}, ""confidence"": 98}",95
17043107,2025-12-03T20:09:03.116682,1334,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Bank Representative Scam""}, ""red_flags"": {""communication"": [""Caller identified as being from the victim's bank (USAA) with the correct phone number, implying spoofing or social engineering."", ""The scammers instructed the victim on how to perform transactions, indicating manipulation and control over the communication.""], ""financial"": [""The scammers requested the victim to initiate transactions (wire transfer and another type) that matched the amounts of the supposed fraudulent transactions."", ""The victim was told that these transfers were necessary to 'start the legal process and dispute' fraudulent charges."", ""The victim was asked to perform transfers from an old external account that did not have funds, suggesting the scammers were trying to simulate activity or verify account access rather than resolve an issue.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core of the scam involved the victim initiating financial transactions as instructed by the scammers, which is a common tactic in financial scams where the victim is manipulated into facilitating the theft.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money directly due to the fraudulent transactions and was denied a return on one of them, and is now expected to pay back the other, leading to substantial financial loss and debt.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the financial hardship of losing funds and not knowing what to do)."", ""Financial hardship (stated explicitly by the victim)."", ""Seeking remote/work-from-home opportunities (This is not directly stated in this complaint, but the nature of the call could be a transition from a job scam that leads to this financial scam)."", ""Trust in established institutions (USAA bank), making them more susceptible to being impersonated.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact USAA immediately to report the fraudulent activity and the impersonation."", ""Secure the USAA checking account and any other associated accounts."", ""Change all relevant passwords for online banking and other financial services."", ""Do not communicate further with the scammers or any individuals who contacted them claiming to be from USAA or a related entity.""], ""verification_steps"": [""Verify all communications purporting to be from USAA through official channels (e.g., by calling USAA's official customer service number found on their website or the back of a card, NOT the number provided by the caller)."", ""Never click on links or call numbers provided in unsolicited communications.""], ""reporting"": [""File a police report with local law enforcement."", ""Report the incident to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the incident to the Consumer Financial Protection Bureau (CFPB).""]}, ""confidence"": 98}",95
17055813,2025-12-03T20:09:06.188388,923,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule Scam""}, ""red_flags"": {""communication"": [""The complaint's narrative is fragmented and uses placeholder text ('XXXX', '{[AMOUNT]}'), making it difficult to assess the communication quality. However, the description of being bounced between multiple banks ('XXXX', 'BOA', 'Chase') suggests a potential lack of clear communication or a deliberate effort to confuse the victim, which is a common tactic in scams.""], ""financial"": [""The core of the complaint involves the movement of money between accounts, specifically an account at 'XXXX' sending money to the victim's account, and then the victim being instructed to send money to a 'BOA' account. This is a classic indicator of a money mule scam where the victim is used to launder illicit funds."", ""The victim is reporting that money is 'gone' and not traceable, which is consistent with funds being moved through fraudulent channels.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The complaint describes a process where the victim's account is used to receive money from one source ('XXXX XXXX XXXX account') and then send it to another ('BOA XXXX XXXX XXXX BOA'). This pattern of receiving and then re-sending funds is a hallmark of money mule activities."", ""The victim is explicitly stating they were involved in sending money from their account, which aligns with the 'Instructed to move money between accounts' red flag.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has lost a significant amount of money ({[AMOUNT]}) that has seemingly disappeared from the banking system and cannot be traced by any of the involved institutions. This indicates a complete loss of funds.""}, ""victim_profile"": {""vulnerability_factors"": [""The narrative suggests a possible initial involvement in what was presented as a legitimate financial transaction or job, potentially leading the victim to unknowingly participate in illicit activities."", ""The victim's efforts to contact multiple banks and their confusion about where the money has gone suggest a lack of understanding of the illicit nature of the transaction they were involved in.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all further communication with the individuals or entities involved in this money transfer."", ""Immediately contact the victim's primary bank (where the money was initially deposited before being sent to BOA) to report the fraudulent activity and attempt to freeze or recover any funds that may still be accessible."", ""Contact the recipient bank (BOA) to report the fraudulent transaction and provide all available transaction details.""], ""verification_steps"": [""Document all communications received from the scammer, including any emails, texts, or messages."", ""Gather all bank statements showing the debits and credits related to the fraudulent transactions."", ""Identify the exact entities or individuals who instructed the money transfers.""], ""reporting"": [""File a report with the Federal Trade Commission (FTC)."", ""File a report with the FBI's Internet Crime Complaint Center (IC3)."", ""Report the incident to local law enforcement.""]}, ""confidence"": 98}",95
17249374,2025-12-03T20:09:06.350192,1558,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Check Scam""}, ""red_flags"": {""communication"": [""Unsolicited contact via website inquiry, potentially initiated by the scammer after finding the business."", ""Communication via personal email (indicated by XXXX address) not necessarily a company domain, though this is not explicitly stated, the domain is masked."", ""Potentially unprofessional language or behavior when the scammer assured the victim the issue would be resolved.""], ""financial"": [""Received a cashier's check for an amount larger than the agreed-upon retainer."", ""Instructed to wire money to an unknown party (xxxx xxxx) for electronics and additional forgotten items."", ""The large overpayment was explained as being for additional purchases (electronics), which is a common tactic."", ""The check was later discovered to be bad, leading to an overdrafted bank account.""], ""job_posting"": [], ""hiring_process"": [""The initial contact was an inquiry online about a project, which then led to a scheme rather than a direct job offer."", ""The process involved a cashier's check being issued very early in the supposed 'project' timeline, before significant work was done or confirmed.""], ""work_activity"": [""Instructed to receive money (via a bad check) and then wire it to another party."", ""The core activity was moving money, facilitated by a fraudulent instrument.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]} (initial wire transfer) + potentially more if the second wire transfer was completed or if bank fees accrue."", ""explanation"": ""The victim wired a significant amount of money based on a fraudulent check, resulting in a negative bank balance and likely incurring substantial wire transfer fees. The total loss is the amount wired plus any associated fees and potential penalties from the bank.""}, ""victim_profile"": {""vulnerability_factors"": [""Professional seeking business opportunities (interior design business)."", ""Potentially seeking new projects to expand business."", ""Trusting of established payment methods like cashier's checks and bank verification, unaware of sophisticated fraud techniques.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately contact their bank to report the fraudulent check and the overdraft."", ""Cease all communication with XXXX XXXX."", ""Do not attempt to cash the second cashier's check received."", ""Secure the second cashier's check as evidence.""], ""verification_steps"": [""Confirm with the bank the exact amount of the loss, including fees and interest."", ""Review all bank statements for any further fraudulent activity.""], ""reporting"": [""File a police report with local law enforcement."", ""Report the scam to the Federal Trade Commission (FTC) at www.ftc.gov."", ""Report the incident to the U.S. Postal Inspection Service if the check was mailed."", ""Report the incident to the Internet Crime Complaint Center (IC3) at www.ic3.gov.""]}, ""confidence"": 98}",95
17218217,2025-12-03T20:09:08.236081,1370,"{""scam_probability"": 5, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Low"", ""potential_loss"": ""Amount of service payment"", ""explanation"": ""The primary issue is a dispute over a service not rendered and a bank's mishandling of a dispute, not a direct scam victimization in the typical sense of a job scam.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Low""}, ""evidence_strength"": ""Moderate"", ""recommendations"": {""immediate_actions"": [""Continue to pursue resolution with the CFPB as requested.""], ""verification_steps"": [""Gather all documentation related to the initial purchase, service agreement, and communication with the merchant."", ""Collect all communication records with Wells Fargo regarding the dispute and subsequent complaint."", ""Review Wells Fargo's dispute resolution policies and Regulation E (12 CFR 1005.11) to ensure all their actions are compliant.""], ""reporting"": [""Continue engagement with the CFPB.""]}, ""confidence"": 95}",5
17035302,2025-12-03T20:09:08.441884,1876,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""This complaint is not about a job scam.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Low""}, ""evidence_strength"": ""N/A"", ""recommendations"": {""immediate_actions"": [""Contact the Consumer Financial Protection Bureau (CFPB) as intended by the complaint.""], ""verification_steps"": [""Gather all documentation related to the wire transfer, communication with Zions Bank, and the tractor purchase.""], ""reporting"": [""Continue to pursue the complaint with the CFPB.""]}, ""confidence"": 100}",0
